_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,which_document_has_experienced_manipulation,orig__golden,check_one_gold,check_one_gold_reason,description,document1,document2,id,query,which_document_has_experienced_manipulation_gold,which_document_has_experienced_manipulation_gold_reason
1913340271,10/10/2018 12:26:27,false,4132028227,,10/10/2018 12:19:57,false,instagc,1.0,41203338,USA,NV,Las Vegas,70.173.226.145,document_2,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. Most users tend
to prefer rear-drive elliptical machines.",ROUND-04-033-12_7_6,elliptical trainer,,
1913340271,10/10/2018 12:47:51,false,4132077693,,10/10/2018 12:43:14,false,elite,1.0,44680086,GBR,E6,Tewkesbury,62.64.194.142,document_1,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. Most users tend
to prefer rear-drive elliptical machines.",ROUND-04-033-12_7_6,elliptical trainer,,
1913340271,10/10/2018 13:44:22,false,4132220779,,10/10/2018 13:40:58,false,instagc,1.0,29289135,CAN,QC,Brossard,174.91.246.21,document_2,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. Most users tend
to prefer rear-drive elliptical machines.",ROUND-04-033-12_7_6,elliptical trainer,,
1913340271,10/10/2018 13:49:19,false,4132235023,,10/10/2018 13:44:43,false,elite,1.0,44220683,USA,NY,New York,104.236.68.146,document_2,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. Most users tend
to prefer rear-drive elliptical machines.",ROUND-04-033-12_7_6,elliptical trainer,,
1913340272,10/11/2018 18:35:13,false,4136046022,,10/11/2018 18:32:40,false,elite,1.0,44244381,USA,"","",50.237.102.227,document_1,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","  The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_1,elliptical trainer,,
1913340272,10/11/2018 19:05:16,false,4136135192,,10/11/2018 19:02:48,false,instagc,1.0,27770607,USA,TX,El Paso,68.201.53.229,document_1,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","  The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_1,elliptical trainer,,
1913340272,10/11/2018 19:09:19,false,4136149863,,10/11/2018 19:07:47,false,neodev,1.0,44103885,USA,"","",50.237.102.227,document_1,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","  The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_1,elliptical trainer,,
1913340272,10/11/2018 21:02:46,false,4136544197,,10/11/2018 20:58:15,false,instagc,1.0,34609243,USA,OH,Columbus,99.89.202.111,document_2,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","  The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_1,elliptical trainer,,
1913340272,10/11/2018 22:50:10,false,4136861181,,10/11/2018 22:33:25,false,clixsense,1.0,44891228,USA,"","",63.38.224.139,document_1,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","  The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_1,elliptical trainer,,
1913340272,10/11/2018 23:00:04,false,4136888984,,10/11/2018 22:58:43,false,clixsense,1.0,21665495,CAN,QC,Papineauville,97.107.219.220,document_1,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","  The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_1,elliptical trainer,,
1913340272,10/12/2018 00:17:44,false,4137077153,,10/12/2018 00:03:07,false,clixsense,1.0,44812186,USA,"","",63.38.192.247,document_1,,Document2,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","  The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_1,elliptical trainer,,
1913340274,10/11/2018 12:06:38,false,4134882596,,10/11/2018 12:06:11,false,instagc,1.0,13991797,USA,SC,Goose Creek,73.217.130.240,document_1,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_3,elliptical trainer,,
1913340274,10/11/2018 13:33:11,false,4135095388,,10/11/2018 13:29:01,false,instagc,1.0,43755034,USA,KY,Louisville,74.139.107.32,document_1,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_3,elliptical trainer,,
1913340274,10/11/2018 14:07:24,false,4135193678,,10/11/2018 14:04:56,false,instagc,1.0,20225558,GBR,"","",78.146.255.40,document_2,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_3,elliptical trainer,,
1913340274,10/11/2018 15:12:42,false,4135380694,,10/11/2018 15:10:28,false,neodev,1.0,43863316,CAN,QC,Québec,70.80.199.176,document_2,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_3,elliptical trainer,,
1913340274,10/11/2018 15:41:11,false,4135473613,,10/11/2018 15:33:56,false,clixsense,1.0,21875134,GBR,N4,Stoke-on-trent,146.90.107.110,document_1,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_3,elliptical trainer,,
1913340274,10/11/2018 15:55:12,false,4135512980,,10/11/2018 15:53:11,false,clixsense,1.0,40925305,CAN,QC,Montréal,69.159.143.181,document_1,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_3,elliptical trainer,,
1913340274,10/11/2018 17:30:21,false,4135824219,,10/11/2018 17:25:44,false,elite,1.0,42544704,USA,"","",50.237.102.227,document_1,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_3,elliptical trainer,,
1913340275,10/11/2018 10:30:53,false,4134685176,,10/11/2018 10:23:51,false,instagc,1.0,20845955,GBR,L9,Sheffield,146.198.69.112,document_1,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_4,elliptical trainer,,
1913340275,10/11/2018 11:44:54,false,4134833374,,10/11/2018 11:41:36,false,instagc,1.0,21088425,USA,MI,Battle Creek,76.112.30.75,document_1,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_4,elliptical trainer,,
1913340275,10/11/2018 11:51:50,false,4134850563,,10/11/2018 11:49:19,false,instagc,1.0,13991797,USA,SC,Goose Creek,73.217.130.240,document_2,,Document1,,"Find information about elliptical trainer machines.
  ","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running.   The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
","   The elliptical (cross) trainer combines the motion of stair-stepping with cross-country skiing.Elliptical trainers offers a non-impact cardiovascular workout that can vary from light to high intensity based on the speed of the exercise and the resistance preference set by the user. There are two main types of elliptical trainers : rear-drive and frontdrive. Rear-drive trainers enable a true elliptical movement of the pedals that mimics the feel of walking or running. A front-drive cross trainer, on the other hand, needs to use articulating pedals in order to match a natural stride and and the feel is similar to climbing the stairs. Most users tend to prefer rear-drive cross trainer. the primary advantage of a front-drive trainers is the cost, due to Precor's patent on the rear-drive elliptical trainer.
",ROUND-04-033-50_1_4,elliptical trainer,,
