_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,this_document_is,orig__golden,orig__id,current_document,description,iteration,query,query_id,this_document_is_gold,this_document_is_gold_reason,username
2119892579,1/27/2019 06:16:10,false,4467170390,,1/27/2019 06:13:31,false,wannads,1.0,44779439,GBR,P7,Leigh,92.234.195.42,Relevant,,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. The Federal Department of Housing and Urban Development (HUD) and State or local governments often develop such housing programs. A number of these facilities offer help with meals and tasks such as housekeeping, shopping, and laundry. Long term care insurance cover costs associated with a long term illness or disability. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,2019-01-17-12-38-03-387578,best long term care insurance,177_2,,,dummy_doc_177_1
2119892579,1/27/2019 06:16:56,false,4467171129,,1/27/2019 06:14:02,false,elite,1.0,44940771,USA,"","",162.250.145.213,Non-Relevant,,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. The Federal Department of Housing and Urban Development (HUD) and State or local governments often develop such housing programs. A number of these facilities offer help with meals and tasks such as housekeeping, shopping, and laundry. Long term care insurance cover costs associated with a long term illness or disability. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,2019-01-17-12-38-03-387578,best long term care insurance,177_2,,,dummy_doc_177_1
2119892579,1/27/2019 06:21:29,false,4467174569,,1/27/2019 06:20:47,false,elite,1.0,44814231,USA,AZ,Tempe,23.235.227.110,Non-Relevant,,,"
   Supportive housing programs offer low-cost housing to older people with low to moderate incomes. The Federal Department of Housing and Urban Development (HUD) and State or local governments often develop such housing programs. A number of these facilities offer help with meals and tasks such as housekeeping, shopping, and laundry. Long term care insurance cover costs associated with a long term illness or disability. Continuing care retirement communities (CCRCs) provide a full range of services and care based on what each resident needs over time. Care usually is provided in one of three main stages: independent living, assisted living, and skilled nursing. Health insurance and medical assistance often only cover a small portion of the expense of a nursing facility, which is why long-term care insurance is particularly important.
", What are the different types of long term care insurance policies?,2019-01-17-12-38-03-387578,best long term care insurance,177_2,,,dummy_doc_177_1
2119892580,1/27/2019 08:00:54,false,4467244741,,1/27/2019 07:59:06,false,elite,1.0,44321263,USA,NY,Rochester,216.126.193.3,Relevant,,,"
   The island of Barbados is located at 13.4ºN and 54.4ºW and is situated in the western area of the North Atlantic Ocean and 100 kilometers east of the Windward Islands and the Caribbean Sea. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,2019-01-17-12-38-03-387578,barbados,167_2,,,dummy_doc_167_2
2119892580,1/27/2019 08:06:21,false,4467249096,,1/27/2019 08:04:18,false,elite,1.0,44321377,USA,NY,Rochester,216.126.193.3,Relevant,,,"
   The island of Barbados is located at 13.4ºN and 54.4ºW and is situated in the western area of the North Atlantic Ocean and 100 kilometers east of the Windward Islands and the Caribbean Sea. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,2019-01-17-12-38-03-387578,barbados,167_2,,,dummy_doc_167_2
2119892580,1/27/2019 08:12:34,false,4467255017,,1/27/2019 08:04:01,false,elite,1.0,44332987,USA,NC,Salisbury,71.71.255.206,Relevant,,,"
   The island of Barbados is located at 13.4ºN and 54.4ºW and is situated in the western area of the North Atlantic Ocean and 100 kilometers east of the Windward Islands and the Caribbean Sea. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,2019-01-17-12-38-03-387578,barbados,167_2,,,dummy_doc_167_2
2119892580,1/27/2019 08:16:52,false,4467260291,,1/27/2019 08:15:48,false,instagc,1.0,20225558,GBR,I9,Norwich,212.139.116.95,Relevant,,,"
   The island of Barbados is located at 13.4ºN and 54.4ºW and is situated in the western area of the North Atlantic Ocean and 100 kilometers east of the Windward Islands and the Caribbean Sea. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,2019-01-17-12-38-03-387578,barbados,167_2,,,dummy_doc_167_2
2119892580,1/27/2019 08:22:59,false,4467267995,,1/27/2019 08:18:41,false,prizerebel,1.0,5726847,USA,AL,Mobile,68.63.67.24,Relevant,,,"
   The island of Barbados is located at 13.4ºN and 54.4ºW and is situated in the western area of the North Atlantic Ocean and 100 kilometers east of the Windward Islands and the Caribbean Sea. Barbados is the eastern-most Caribbean island. The peaceful Arawaks and the more ferocious Caribs were the first inhabitants of Barbados. However, when English Captain, John Powell arrived in 1625, the island was uninhabited and as a result he claimed it for King James I of England.  In 1627, the first permanent settlers arrived from England, and it became an English and later British colony .Also Powell returned to Barbados in 1627 at the site which is now known as Holetown.
",     Find information on Barbados history.,2019-01-17-12-38-03-387578,barbados,167_2,,,dummy_doc_167_2
2119892581,1/27/2019 04:00:20,false,4467037808,,1/27/2019 03:58:11,false,prodege,1.0,33565158,USA,TX,Waco,24.155.5.100,Relevant,,,"
The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout.
There are two main types of elliptical machines available: rear-drive elliptical trainer and front-drive elliptical trainer.
A front-drive elliptical trainer uses articulating pedals in order to match a natural stride and lacks the adjustable ramp of a rear-drive unit.
A Rear-drive elliptical trainer enables a true elliptical movement of the pedals and includes an adjustable incline ramp at the front of the machine.
A very trending piece of fitness equipment is the elliptical trainer.
",Find information about elliptical trainer machines.,2019-01-17-12-38-03-387578,elliptical trainer,033_2,,,dummy_doc_033_3
2119892581,1/27/2019 05:05:14,false,4467107168,,1/27/2019 05:02:56,false,clixsense,1.0,6336109,CAN,"","",198.254.194.162,Relevant,,,"
The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout.
There are two main types of elliptical machines available: rear-drive elliptical trainer and front-drive elliptical trainer.
A front-drive elliptical trainer uses articulating pedals in order to match a natural stride and lacks the adjustable ramp of a rear-drive unit.
A Rear-drive elliptical trainer enables a true elliptical movement of the pedals and includes an adjustable incline ramp at the front of the machine.
A very trending piece of fitness equipment is the elliptical trainer.
",Find information about elliptical trainer machines.,2019-01-17-12-38-03-387578,elliptical trainer,033_2,,,dummy_doc_033_3
2119892581,1/27/2019 05:48:51,false,4467144857,,1/27/2019 05:47:13,false,clixsense,1.0,20512953,USA,CA,Fairfield,76.232.182.5,Relevant,,,"
The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout.
There are two main types of elliptical machines available: rear-drive elliptical trainer and front-drive elliptical trainer.
A front-drive elliptical trainer uses articulating pedals in order to match a natural stride and lacks the adjustable ramp of a rear-drive unit.
A Rear-drive elliptical trainer enables a true elliptical movement of the pedals and includes an adjustable incline ramp at the front of the machine.
A very trending piece of fitness equipment is the elliptical trainer.
",Find information about elliptical trainer machines.,2019-01-17-12-38-03-387578,elliptical trainer,033_2,,,dummy_doc_033_3
2119892581,1/27/2019 05:59:52,false,4467157848,,1/27/2019 05:58:53,false,elite,1.0,44220382,CAN,AB,Edmonton,68.151.33.203,Relevant,,,"
The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout.
There are two main types of elliptical machines available: rear-drive elliptical trainer and front-drive elliptical trainer.
A front-drive elliptical trainer uses articulating pedals in order to match a natural stride and lacks the adjustable ramp of a rear-drive unit.
A Rear-drive elliptical trainer enables a true elliptical movement of the pedals and includes an adjustable incline ramp at the front of the machine.
A very trending piece of fitness equipment is the elliptical trainer.
",Find information about elliptical trainer machines.,2019-01-17-12-38-03-387578,elliptical trainer,033_2,,,dummy_doc_033_3
2119892581,1/27/2019 06:09:12,false,4467165149,,1/27/2019 06:07:30,false,clixsense,1.0,44956561,USA,NJ,Pennsauken,67.205.153.227,Relevant,,,"
The elliptical trainer combines the motion of stair-stepping with cross-country skiing, providing a low-impact aerobic workout.
There are two main types of elliptical machines available: rear-drive elliptical trainer and front-drive elliptical trainer.
A front-drive elliptical trainer uses articulating pedals in order to match a natural stride and lacks the adjustable ramp of a rear-drive unit.
A Rear-drive elliptical trainer enables a true elliptical movement of the pedals and includes an adjustable incline ramp at the front of the machine.
A very trending piece of fitness equipment is the elliptical trainer.
",Find information about elliptical trainer machines.,2019-01-17-12-38-03-387578,elliptical trainer,033_2,,,dummy_doc_033_3
2119892582,1/27/2019 06:10:18,false,4467165873,,1/27/2019 06:09:14,false,clixsense,1.0,44956561,USA,NJ,Pennsauken,67.205.153.227,Relevant,,,"
  Looking for cheap Internet services? You can look for deals from the major ISPs, like Comcast's recent roll-out of discount service for low-income families.  You may not qualify under the terms of such programs, but have no fear—there are still plenty of options for low-priced and even free Internet services available to all comers. All of the major types of Internet service providers (cable, DSL, satellite, 4G mobile broadband) offer access to multiple Internet plans that range in price.There's no question that FreedomPop deserves a spot among the best cheap Internet providers. For example, you may have to accept time limits on your monthly browsing, go without high-speed access or pay a premium for it, and in the case of some offers, the service is only available in specific regions. So why would anyone provide free or ultra-cheap Internet services? What's in it for them? There is some material for thought...
",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-17-12-38-03-387578,cheap internet,010_2,,,dummy_doc_010_2
2119892582,1/27/2019 06:16:10,false,4467170387,,1/27/2019 06:13:31,false,wannads,1.0,44779439,GBR,P7,Leigh,92.234.195.42,Relevant,,,"
  Looking for cheap Internet services? You can look for deals from the major ISPs, like Comcast's recent roll-out of discount service for low-income families.  You may not qualify under the terms of such programs, but have no fear—there are still plenty of options for low-priced and even free Internet services available to all comers. All of the major types of Internet service providers (cable, DSL, satellite, 4G mobile broadband) offer access to multiple Internet plans that range in price.There's no question that FreedomPop deserves a spot among the best cheap Internet providers. For example, you may have to accept time limits on your monthly browsing, go without high-speed access or pay a premium for it, and in the case of some offers, the service is only available in specific regions. So why would anyone provide free or ultra-cheap Internet services? What's in it for them? There is some material for thought...
",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-17-12-38-03-387578,cheap internet,010_2,,,dummy_doc_010_2
2119892582,1/27/2019 06:16:56,false,4467171132,,1/27/2019 06:14:02,false,elite,1.0,44940771,USA,"","",162.250.145.213,Relevant,,,"
  Looking for cheap Internet services? You can look for deals from the major ISPs, like Comcast's recent roll-out of discount service for low-income families.  You may not qualify under the terms of such programs, but have no fear—there are still plenty of options for low-priced and even free Internet services available to all comers. All of the major types of Internet service providers (cable, DSL, satellite, 4G mobile broadband) offer access to multiple Internet plans that range in price.There's no question that FreedomPop deserves a spot among the best cheap Internet providers. For example, you may have to accept time limits on your monthly browsing, go without high-speed access or pay a premium for it, and in the case of some offers, the service is only available in specific regions. So why would anyone provide free or ultra-cheap Internet services? What's in it for them? There is some material for thought...
",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-17-12-38-03-387578,cheap internet,010_2,,,dummy_doc_010_2
2119892582,1/27/2019 06:21:29,false,4467174572,,1/27/2019 06:20:47,false,elite,1.0,44814231,USA,AZ,Tempe,23.235.227.110,Relevant,,,"
  Looking for cheap Internet services? You can look for deals from the major ISPs, like Comcast's recent roll-out of discount service for low-income families.  You may not qualify under the terms of such programs, but have no fear—there are still plenty of options for low-priced and even free Internet services available to all comers. All of the major types of Internet service providers (cable, DSL, satellite, 4G mobile broadband) offer access to multiple Internet plans that range in price.There's no question that FreedomPop deserves a spot among the best cheap Internet providers. For example, you may have to accept time limits on your monthly browsing, go without high-speed access or pay a premium for it, and in the case of some offers, the service is only available in specific regions. So why would anyone provide free or ultra-cheap Internet services? What's in it for them? There is some material for thought...
",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-17-12-38-03-387578,cheap internet,010_2,,,dummy_doc_010_2
2119892582,1/27/2019 06:35:46,false,4467184423,,1/27/2019 06:35:02,false,instagc,1.0,44094031,GBR,M1,Slough,82.13.42.104,Relevant,,,"
  Looking for cheap Internet services? You can look for deals from the major ISPs, like Comcast's recent roll-out of discount service for low-income families.  You may not qualify under the terms of such programs, but have no fear—there are still plenty of options for low-priced and even free Internet services available to all comers. All of the major types of Internet service providers (cable, DSL, satellite, 4G mobile broadband) offer access to multiple Internet plans that range in price.There's no question that FreedomPop deserves a spot among the best cheap Internet providers. For example, you may have to accept time limits on your monthly browsing, go without high-speed access or pay a premium for it, and in the case of some offers, the service is only available in specific regions. So why would anyone provide free or ultra-cheap Internet services? What's in it for them? There is some material for thought...
",I'm looking for cheap (i.e. low-cost) internet service.,2019-01-17-12-38-03-387578,cheap internet,010_2,,,dummy_doc_010_2
2119892583,1/27/2019 06:36:11,false,4467184698,,1/27/2019 06:35:48,false,instagc,1.0,44094031,GBR,M1,Slough,82.13.42.104,Non-Relevant,,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,2019-01-20-00-01-27-433243,newyork hotels,180_2,,,dummy_doc_180_3
2119892583,1/27/2019 07:17:45,false,4467213883,,1/27/2019 07:16:41,false,neodev,1.0,41746613,GBR,Y6,Newport,90.253.145.230,Non-Relevant,,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,2019-01-20-00-01-27-433243,newyork hotels,180_2,,,dummy_doc_180_3
2119892583,1/27/2019 07:22:26,false,4467218512,,1/27/2019 07:10:53,false,clixsense,1.0,6330572,GBR,E2,Eastbourne,146.90.160.26,Relevant,,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,2019-01-20-00-01-27-433243,newyork hotels,180_2,,,dummy_doc_180_3
2119892583,1/27/2019 07:29:07,false,4467224224,,1/27/2019 07:27:24,false,elite,1.0,44321205,USA,NY,Rochester,216.126.193.3,Relevant,,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,2019-01-20-00-01-27-433243,newyork hotels,180_2,,,dummy_doc_180_3
2119892583,1/27/2019 07:36:03,false,4467228645,,1/27/2019 07:30:42,false,elite,1.0,40717747,USA,NY,Poughkeepsie,100.40.200.248,Relevant,,,"Commonly referred to as ""The Most Famous Arena in the World,"" Madison Square Garden is the home of the New York Knicks, NY Rangers, and some of the best concerts in NYC. Chic, urban, and in the heart of it all, the Pod Hotels are right where you want to be in New York City.
    Hampton Inn Madison Square Garden: The Hampton Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. Grab a pint before the game, and enjoy close access to your NY hotel ar the Hampton Inn MSG.
    To find the cheapest budget hotels newyork near MSG, check out the great newyork city hotels values below.",Find inexpensive hotels in New York City.,2019-01-20-00-01-27-433243,newyork hotels,180_2,,,dummy_doc_180_3
2119892584,1/27/2019 03:19:12,false,4466998914,,1/27/2019 03:16:55,false,instagc,1.0,44715683,USA,HI,Pahoa,66.27.41.251,Relevant,,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Plus the sheer quality of our products -- from CB antenna mounts to harnesses and more -- is second to none.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. The company offers CB antennas, studs, CB antenna mounts, cables and other accessories to meet all your needs
",Find information about Wilson CB antennas.,2019-01-20-00-01-27-433243,wilson antenna,048_2,,,dummy_doc_048_3
2119892584,1/27/2019 03:58:09,false,4467035351,,1/27/2019 03:57:11,false,prodege,1.0,33565158,USA,TX,Waco,24.155.5.100,Relevant,,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Plus the sheer quality of our products -- from CB antenna mounts to harnesses and more -- is second to none.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. The company offers CB antennas, studs, CB antenna mounts, cables and other accessories to meet all your needs
",Find information about Wilson CB antennas.,2019-01-20-00-01-27-433243,wilson antenna,048_2,,,dummy_doc_048_3
2119892584,1/27/2019 05:02:47,false,4467105177,,1/27/2019 04:59:09,false,clixsense,1.0,6336109,CAN,"","",198.254.194.162,Relevant,,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Plus the sheer quality of our products -- from CB antenna mounts to harnesses and more -- is second to none.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. The company offers CB antennas, studs, CB antenna mounts, cables and other accessories to meet all your needs
",Find information about Wilson CB antennas.,2019-01-20-00-01-27-433243,wilson antenna,048_2,,,dummy_doc_048_3
2119892584,1/27/2019 05:47:11,false,4467142542,,1/27/2019 05:45:59,false,clixsense,1.0,20512953,USA,CA,Fairfield,76.232.182.5,Relevant,,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Plus the sheer quality of our products -- from CB antenna mounts to harnesses and more -- is second to none.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. The company offers CB antennas, studs, CB antenna mounts, cables and other accessories to meet all your needs
",Find information about Wilson CB antennas.,2019-01-20-00-01-27-433243,wilson antenna,048_2,,,dummy_doc_048_3
2119892584,1/27/2019 05:59:52,false,4467157854,,1/27/2019 05:58:53,false,elite,1.0,44220382,CAN,AB,Edmonton,68.151.33.203,Relevant,,,"
 Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market. Plus the sheer quality of our products -- from CB antenna mounts to harnesses and more -- is second to none.

Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. Wilson Antennas offer a total package of antennas, including the most popular magnet mount antennas on the market. The company offers CB antennas, studs, CB antenna mounts, cables and other accessories to meet all your needs
",Find information about Wilson CB antennas.,2019-01-20-00-01-27-433243,wilson antenna,048_2,,,dummy_doc_048_3
2119892585,1/27/2019 07:18:17,false,4467214322,,1/27/2019 07:17:46,false,neodev,1.0,41746613,GBR,Y6,Newport,90.253.145.230,Non-Relevant,,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2119892585,1/27/2019 07:30:31,false,4467225029,,1/27/2019 07:29:10,false,elite,1.0,44321205,USA,NY,Rochester,216.126.193.3,Relevant,,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2119892585,1/27/2019 07:42:37,false,4467232880,,1/27/2019 07:36:06,false,elite,1.0,40717747,USA,NY,Poughkeepsie,100.40.200.248,Relevant,,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2119892585,1/27/2019 08:03:58,false,4467246983,,1/27/2019 07:56:45,false,elite,1.0,44332987,USA,NC,Salisbury,71.71.255.206,Relevant,,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2119892585,1/27/2019 08:04:16,false,4467247267,,1/27/2019 08:02:41,false,elite,1.0,44321377,USA,NY,Rochester,216.126.193.3,Relevant,,,"
  Dog waste bags are useally made of plastic, nylon or even Consumable material and used for cleaning after your dogs waste.  You can purchase dog waste bags online or at the nearest groccery store to your home.
If you wish to save money, there are plenty of  alternatives to dog waste bags. Dog owners could use old newspapers, spare plastic bags, nappy sacks, or use a pooper-scooper and throw waste directly into the dog waste bin. And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
And our huge selection of Dog Poop Pickup Bags has the bag you need to get that poop cleaned up quickly and cleanly.
These bins that are spreaded in the dog's park, make it easier for dog owners to clean up after their pets and help keeping the environment cleaner.
",Can I order dog clean-up bags online?,2019-01-20-00-01-27-433243,dog clean up bags,193_2,,,dummy_doc_193_1
2119892586,1/27/2019 01:38:33,false,4466830751,,1/27/2019 01:36:42,false,instagc,1.0,43755034,USA,KY,Louisville,74.139.107.32,Non-Relevant,,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
this is your first step to quit smoking and stopping use cigarettes
Quitting smoking is not easy but possible! Quitting smoking is difficult, but not impossible. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,2019-01-20-00-01-27-433243,quit smoking,182_2,,,dummy_doc_182_3
2119892586,1/27/2019 01:56:34,false,4466911660,,1/27/2019 01:55:43,false,instagc,1.0,44803262,CAN,ON,Tecumseh,24.55.243.53,Relevant,,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
this is your first step to quit smoking and stopping use cigarettes
Quitting smoking is not easy but possible! Quitting smoking is difficult, but not impossible. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,2019-01-20-00-01-27-433243,quit smoking,182_2,,,dummy_doc_182_3
2119892586,1/27/2019 02:01:08,false,4466919896,,1/27/2019 01:58:17,false,instagc,1.0,34854490,USA,CA,Baldwin Park,142.129.23.229,Relevant,,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
this is your first step to quit smoking and stopping use cigarettes
Quitting smoking is not easy but possible! Quitting smoking is difficult, but not impossible. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,2019-01-20-00-01-27-433243,quit smoking,182_2,,,dummy_doc_182_3
