_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,this_document_is,orig__golden,current_document,description,id,iteration,query,query_id,this_document_is_gold,this_document_is_gold_reason,username
2108274349,1/20/2019 17:01:20,false,4445625014,,1/20/2019 17:00:20,false,elite,1.0,44321205,USA,NY,Rochester,216.126.193.3,valid,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
Not sure how to quit smoking cigarettes? If you are brave enough, get feedback from family and friends about things they dont like about your use of cigarettes. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,,2019-01-17-12-38-03-387578,quit smoking,182_0,,,dummy_doc_182_3
2108274349,1/20/2019 17:03:40,false,4445629416,,1/20/2019 17:00:43,false,elite,1.0,44943183,USA,FL,Miami,173.44.36.179,keywordstuffed,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
Not sure how to quit smoking cigarettes? If you are brave enough, get feedback from family and friends about things they dont like about your use of cigarettes. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,,2019-01-17-12-38-03-387578,quit smoking,182_0,,,dummy_doc_182_3
2108274350,1/20/2019 17:03:29,false,4445629144,,1/20/2019 17:01:58,false,instagc,1.0,39147083,USA,NJ,Maple Shade,76.116.165.52,valid,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
Think about the list over time, and make changes. Quitting smoking is difficult, but not impossible. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,,2019-01-17-12-38-03-387578,quit smoking,182_2,,,dummy_doc_182_3
2108274350,1/20/2019 17:07:58,false,4445637384,,1/20/2019 17:07:12,false,prodege,0.875,15555970,GBR,E6,Cheltenham,86.136.90.39,valid,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
Think about the list over time, and make changes. Quitting smoking is difficult, but not impossible. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,,2019-01-17-12-38-03-387578,quit smoking,182_2,,,dummy_doc_182_3
2108274350,1/20/2019 17:10:40,false,4445641908,,1/20/2019 17:09:14,false,elite,1.0,44321263,USA,NY,Rochester,216.126.193.3,valid,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
Think about the list over time, and make changes. Quitting smoking is difficult, but not impossible. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,,2019-01-17-12-38-03-387578,quit smoking,182_2,,,dummy_doc_182_3
2108274350,1/20/2019 17:12:40,false,4445645367,,1/20/2019 17:11:27,false,clixsense,0.875,35849301,USA,NY,New York,142.255.55.251,valid,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
Think about the list over time, and make changes. Quitting smoking is difficult, but not impossible. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,,2019-01-17-12-38-03-387578,quit smoking,182_2,,,dummy_doc_182_3
2108274350,1/20/2019 17:13:33,false,4445646855,,1/20/2019 17:12:27,false,elite,0.875,44260973,USA,CA,Los Angeles,96.44.135.125,valid,,"
 Not sure how to quit smoking cigarettes? Try our guide of 20+ ways to stop smoking and start your path towards a healthier, smoke-free life.
Make an honest list of all the things you like about smoking. Draw a line down the center of a piece of paper and write them on one side; on the other side make a list of all the things you dislike, such as how it can interfere with your health, work, family, etc., suggests Daniel Z. Lieberman, M.D., director of the lung cancer Research Center at George Washington University in Washington, D.C.
Think about the list over time, and make changes. Quitting smoking is difficult, but not impossible. When the negative side outweighs the positive side, you are ready to quit and be a non-smoker, again. :)
",    What are the ways you can quit smoking?,,2019-01-17-12-38-03-387578,quit smoking,182_2,,,dummy_doc_182_3
2108274351,1/20/2019 17:27:20,false,4445673996,,1/20/2019 17:24:32,false,instagc,0.875,15298546,USA,OH,Cleveland,184.56.147.74,keywordstuffed,,"
  BlueHost offers website design and hosting services. It built its Web hosting management interface around the cPanel control panel system. cPanel is designed for pros who know what they’re doing. BlueHost offers an easy to use website design tool that you can create your own website with in no time. you can point and click your way to building just about any kind of website-- blog, wiki, e-commerce--. It's fast and easy and it will look professional. The service plan is extremely cheap. Pro packages for web design and hosting are only $20 a month, but most customers squeak by on the less-than-$4-per-month basic plan.  Those are the best prices in the market and there is no hosting fee.
",I'm looking for information on designing a business website and finding hosting for it.,,2019-01-17-12-38-03-387578,website design hosting,032_0,,,dummy_doc_032_3
2108274351,1/20/2019 17:33:04,false,4445689879,,1/20/2019 17:32:23,false,elite,1.0,43934503,USA,CA,Los Angeles,216.144.237.75,valid,,"
  BlueHost offers website design and hosting services. It built its Web hosting management interface around the cPanel control panel system. cPanel is designed for pros who know what they’re doing. BlueHost offers an easy to use website design tool that you can create your own website with in no time. you can point and click your way to building just about any kind of website-- blog, wiki, e-commerce--. It's fast and easy and it will look professional. The service plan is extremely cheap. Pro packages for web design and hosting are only $20 a month, but most customers squeak by on the less-than-$4-per-month basic plan.  Those are the best prices in the market and there is no hosting fee.
",I'm looking for information on designing a business website and finding hosting for it.,,2019-01-17-12-38-03-387578,website design hosting,032_0,,,dummy_doc_032_3
2108274351,1/20/2019 17:34:44,false,4445693068,,1/20/2019 17:32:58,false,neodev,1.0,43628457,USA,GA,Atlanta,107.150.30.171,valid,,"
  BlueHost offers website design and hosting services. It built its Web hosting management interface around the cPanel control panel system. cPanel is designed for pros who know what they’re doing. BlueHost offers an easy to use website design tool that you can create your own website with in no time. you can point and click your way to building just about any kind of website-- blog, wiki, e-commerce--. It's fast and easy and it will look professional. The service plan is extremely cheap. Pro packages for web design and hosting are only $20 a month, but most customers squeak by on the less-than-$4-per-month basic plan.  Those are the best prices in the market and there is no hosting fee.
",I'm looking for information on designing a business website and finding hosting for it.,,2019-01-17-12-38-03-387578,website design hosting,032_0,,,dummy_doc_032_3
2108274351,1/20/2019 17:34:55,false,4445693461,,1/20/2019 17:33:14,false,clixsense,0.875,25295869,USA,MD,Annapolis,68.134.215.227,valid,,"
  BlueHost offers website design and hosting services. It built its Web hosting management interface around the cPanel control panel system. cPanel is designed for pros who know what they’re doing. BlueHost offers an easy to use website design tool that you can create your own website with in no time. you can point and click your way to building just about any kind of website-- blog, wiki, e-commerce--. It's fast and easy and it will look professional. The service plan is extremely cheap. Pro packages for web design and hosting are only $20 a month, but most customers squeak by on the less-than-$4-per-month basic plan.  Those are the best prices in the market and there is no hosting fee.
",I'm looking for information on designing a business website and finding hosting for it.,,2019-01-17-12-38-03-387578,website design hosting,032_0,,,dummy_doc_032_3
2108274351,1/20/2019 17:36:52,false,4445697213,,1/20/2019 17:35:45,false,elite,0.875,44168181,USA,CA,Los Angeles,216.144.237.75,valid,,"
  BlueHost offers website design and hosting services. It built its Web hosting management interface around the cPanel control panel system. cPanel is designed for pros who know what they’re doing. BlueHost offers an easy to use website design tool that you can create your own website with in no time. you can point and click your way to building just about any kind of website-- blog, wiki, e-commerce--. It's fast and easy and it will look professional. The service plan is extremely cheap. Pro packages for web design and hosting are only $20 a month, but most customers squeak by on the less-than-$4-per-month basic plan.  Those are the best prices in the market and there is no hosting fee.
",I'm looking for information on designing a business website and finding hosting for it.,,2019-01-17-12-38-03-387578,website design hosting,032_0,,,dummy_doc_032_3
2108274352,1/20/2019 17:14:40,false,4445648899,,1/20/2019 17:14:21,false,instagc,1.0,34609243,USA,OH,Columbus,74.199.22.154,valid,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_0,,,dummy_doc_069_2
2108274352,1/20/2019 17:16:38,false,4445652614,,1/20/2019 17:15:45,false,elite,0.875,44321377,USA,NY,Rochester,216.126.193.3,valid,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_0,,,dummy_doc_069_2
2108274352,1/20/2019 17:17:11,false,4445653634,,1/20/2019 17:16:27,false,instagc,1.0,26024737,GBR,H2,Poulton,92.13.21.76,keywordstuffed,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_0,,,dummy_doc_069_2
2108274352,1/20/2019 17:18:33,false,4445656367,,1/20/2019 17:16:46,false,instagc,0.875,18960682,GBR,C9,Carlisle,86.170.190.167,useless,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_0,,,dummy_doc_069_2
2108274352,1/20/2019 17:21:58,false,4445662929,,1/20/2019 17:16:59,false,instagc,0.875,44197246,GBR,E4,Maldon,86.143.239.200,keywordstuffed,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_0,,,dummy_doc_069_2
2108274353,1/20/2019 16:53:06,false,4445609122,,1/20/2019 16:52:48,false,instagc,0.875,39127197,GBR,T5,Aberdeen,176.250.168.169,valid,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_2,,,dummy_doc_069_2
2108274353,1/20/2019 16:56:20,false,4445615540,,1/20/2019 16:55:48,false,elite,1.0,43825820,GBR,N1,Cannock,79.66.67.246,valid,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_2,,,dummy_doc_069_2
2108274353,1/20/2019 16:59:03,false,4445620775,,1/20/2019 16:57:53,false,instagc,1.0,43294773,GBR,X4,Caerphilly,5.71.223.221,valid,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_2,,,dummy_doc_069_2
2108274353,1/20/2019 17:00:17,false,4445622999,,1/20/2019 16:59:27,false,elite,1.0,44321205,USA,NY,Rochester,216.126.193.3,valid,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_2,,,dummy_doc_069_2
2108274353,1/20/2019 17:00:41,false,4445623789,,1/20/2019 16:59:44,false,elite,1.0,44943183,USA,FL,Miami,173.44.36.179,valid,,"
 At HowToSew.com you’ll learn how to start (and finish) basic sewing projects. Check out our free sewing patterns and tips for sewing, and get started!
Starting something new can be overwhelming. To make it easier to start sewing, we provide you with everything you need to know--from basic sewing supplies to rotary-cutting tips to threading your machine--so you can stop stressing and start stitching.
The best guide to your sewing machine is the manual for your sewing machine. These beginner sewing projects all include easy step-by-step instructions, photos that guiding you, diagrams, and free patterns to help you successfully sew your first project (and learn basic sewing skills on the way!) for full sewing instructions keep reading...
","Find beginners instructions to sewing, both by hand and by machine.",,2019-01-17-12-38-03-387578,sewing instructions,069_2,,,dummy_doc_069_2
2108274354,1/20/2019 17:03:29,false,4445629151,,1/20/2019 17:01:58,false,instagc,1.0,39147083,USA,NJ,Maple Shade,76.116.165.52,keywordstuffed,,"
Verizon Wireless was formed in 2000 and it's the biggest wireless telecommunications provider today in the United States.They operates a robust and far-reaching 4G LTE network and a CDMA network.Verizon offers a wide range of basic cell phones, smartphones and basic handsets. Verizon has a variety of plans, such as prepaid, single lines and the ""Share Everything"" plans.The Share plans allows unlimited phone calls and text messages, and a shared data bucket for as many as 10 Verizon phones. In a cellular network, each cell uses a different set of frequencies from neighboring cells. Verizon also offers the Edge program, which provide you the possibility to buy a full price cell phone with ""no-contract plan"", with 24 installments, interest free. after 6 months, you may upgrade your phone, given you pay half of the device cost and return your old cellular device.
",Find information about cell phones and cellular service providers.,,2019-01-17-12-38-03-387578,cell phones,034_0,,,dummy_doc_034_3
2108274354,1/20/2019 17:07:58,false,4445637396,,1/20/2019 17:07:12,false,prodege,0.875,15555970,GBR,E6,Cheltenham,86.136.90.39,valid,,"
Verizon Wireless was formed in 2000 and it's the biggest wireless telecommunications provider today in the United States.They operates a robust and far-reaching 4G LTE network and a CDMA network.Verizon offers a wide range of basic cell phones, smartphones and basic handsets. Verizon has a variety of plans, such as prepaid, single lines and the ""Share Everything"" plans.The Share plans allows unlimited phone calls and text messages, and a shared data bucket for as many as 10 Verizon phones. In a cellular network, each cell uses a different set of frequencies from neighboring cells. Verizon also offers the Edge program, which provide you the possibility to buy a full price cell phone with ""no-contract plan"", with 24 installments, interest free. after 6 months, you may upgrade your phone, given you pay half of the device cost and return your old cellular device.
",Find information about cell phones and cellular service providers.,,2019-01-17-12-38-03-387578,cell phones,034_0,,,dummy_doc_034_3
2108274354,1/20/2019 17:10:40,false,4445641917,,1/20/2019 17:09:14,false,elite,1.0,44321263,USA,NY,Rochester,216.126.193.3,valid,,"
Verizon Wireless was formed in 2000 and it's the biggest wireless telecommunications provider today in the United States.They operates a robust and far-reaching 4G LTE network and a CDMA network.Verizon offers a wide range of basic cell phones, smartphones and basic handsets. Verizon has a variety of plans, such as prepaid, single lines and the ""Share Everything"" plans.The Share plans allows unlimited phone calls and text messages, and a shared data bucket for as many as 10 Verizon phones. In a cellular network, each cell uses a different set of frequencies from neighboring cells. Verizon also offers the Edge program, which provide you the possibility to buy a full price cell phone with ""no-contract plan"", with 24 installments, interest free. after 6 months, you may upgrade your phone, given you pay half of the device cost and return your old cellular device.
",Find information about cell phones and cellular service providers.,,2019-01-17-12-38-03-387578,cell phones,034_0,,,dummy_doc_034_3
2108274354,1/20/2019 17:12:40,false,4445645369,,1/20/2019 17:11:27,false,clixsense,0.875,35849301,USA,NY,New York,142.255.55.251,valid,,"
Verizon Wireless was formed in 2000 and it's the biggest wireless telecommunications provider today in the United States.They operates a robust and far-reaching 4G LTE network and a CDMA network.Verizon offers a wide range of basic cell phones, smartphones and basic handsets. Verizon has a variety of plans, such as prepaid, single lines and the ""Share Everything"" plans.The Share plans allows unlimited phone calls and text messages, and a shared data bucket for as many as 10 Verizon phones. In a cellular network, each cell uses a different set of frequencies from neighboring cells. Verizon also offers the Edge program, which provide you the possibility to buy a full price cell phone with ""no-contract plan"", with 24 installments, interest free. after 6 months, you may upgrade your phone, given you pay half of the device cost and return your old cellular device.
",Find information about cell phones and cellular service providers.,,2019-01-17-12-38-03-387578,cell phones,034_0,,,dummy_doc_034_3
2108274354,1/20/2019 17:13:33,false,4445646868,,1/20/2019 17:12:27,false,elite,0.875,44260973,USA,CA,Los Angeles,96.44.135.125,valid,,"
Verizon Wireless was formed in 2000 and it's the biggest wireless telecommunications provider today in the United States.They operates a robust and far-reaching 4G LTE network and a CDMA network.Verizon offers a wide range of basic cell phones, smartphones and basic handsets. Verizon has a variety of plans, such as prepaid, single lines and the ""Share Everything"" plans.The Share plans allows unlimited phone calls and text messages, and a shared data bucket for as many as 10 Verizon phones. In a cellular network, each cell uses a different set of frequencies from neighboring cells. Verizon also offers the Edge program, which provide you the possibility to buy a full price cell phone with ""no-contract plan"", with 24 installments, interest free. after 6 months, you may upgrade your phone, given you pay half of the device cost and return your old cellular device.
",Find information about cell phones and cellular service providers.,,2019-01-17-12-38-03-387578,cell phones,034_0,,,dummy_doc_034_3
2108274355,1/20/2019 17:47:50,false,4445718102,,1/20/2019 17:46:59,false,prodege,1.0,11521789,USA,CA,San Diego,70.95.137.197,keywordstuffed,,"
 There are many different hoof problems that can occur in horses. To reduce hoof problems, follow these recommendations: Regular trimming or shoeing, Maintain good hoof balance, Maintain the correct hoof pastern angle, break over, and medial-lateral balance ,Give heel support if needed ,Use appropriate shoeing for different weather and footing conditions ,Use appropriate treatment if disease process occurs. Poor shoeing or trimming. Long toes can results in strain on flexor tendons, the navicular bone, and collapsed heels. If the horse is ""too upright"" it can cause trauma to the coffin bone. An imbalanced hoof can cause stress on the collateral ligaments. Hoof cracks. Horizontal cracks or blowouts are usually caused by an injury to the coronary band or a blow to the hoof wall. For ages, horse hooves have been used to protect one of mans best companion and with time several times of horse hooves have been developed: running hooves, sport hooves, medical hooves, jumping hooves and more. Grass cracks are usually seen in long, unshod horses, and can be corrected with trimming and shoeing.
","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-17-12-38-03-387578,horse hooves,051_0,,,dummy_doc_051_2
2108274355,1/20/2019 17:48:17,false,4445718791,,1/20/2019 17:47:37,false,elite,1.0,44640240,USA,CA,Los Angeles,216.144.237.75,valid,,"
 There are many different hoof problems that can occur in horses. To reduce hoof problems, follow these recommendations: Regular trimming or shoeing, Maintain good hoof balance, Maintain the correct hoof pastern angle, break over, and medial-lateral balance ,Give heel support if needed ,Use appropriate shoeing for different weather and footing conditions ,Use appropriate treatment if disease process occurs. Poor shoeing or trimming. Long toes can results in strain on flexor tendons, the navicular bone, and collapsed heels. If the horse is ""too upright"" it can cause trauma to the coffin bone. An imbalanced hoof can cause stress on the collateral ligaments. Hoof cracks. Horizontal cracks or blowouts are usually caused by an injury to the coronary band or a blow to the hoof wall. For ages, horse hooves have been used to protect one of mans best companion and with time several times of horse hooves have been developed: running hooves, sport hooves, medical hooves, jumping hooves and more. Grass cracks are usually seen in long, unshod horses, and can be corrected with trimming and shoeing.
","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-17-12-38-03-387578,horse hooves,051_0,,,dummy_doc_051_2
2108274355,1/20/2019 17:49:40,false,4445721383,,1/20/2019 17:48:05,false,neodev,1.0,44931457,USA,"","",12.164.246.120,valid,,"
 There are many different hoof problems that can occur in horses. To reduce hoof problems, follow these recommendations: Regular trimming or shoeing, Maintain good hoof balance, Maintain the correct hoof pastern angle, break over, and medial-lateral balance ,Give heel support if needed ,Use appropriate shoeing for different weather and footing conditions ,Use appropriate treatment if disease process occurs. Poor shoeing or trimming. Long toes can results in strain on flexor tendons, the navicular bone, and collapsed heels. If the horse is ""too upright"" it can cause trauma to the coffin bone. An imbalanced hoof can cause stress on the collateral ligaments. Hoof cracks. Horizontal cracks or blowouts are usually caused by an injury to the coronary band or a blow to the hoof wall. For ages, horse hooves have been used to protect one of mans best companion and with time several times of horse hooves have been developed: running hooves, sport hooves, medical hooves, jumping hooves and more. Grass cracks are usually seen in long, unshod horses, and can be corrected with trimming and shoeing.
","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-17-12-38-03-387578,horse hooves,051_0,,,dummy_doc_051_2
2108274355,1/20/2019 17:49:54,false,4445721980,,1/20/2019 17:49:28,false,elite,1.0,44185272,USA,CA,Los Angeles,216.144.237.75,valid,,"
 There are many different hoof problems that can occur in horses. To reduce hoof problems, follow these recommendations: Regular trimming or shoeing, Maintain good hoof balance, Maintain the correct hoof pastern angle, break over, and medial-lateral balance ,Give heel support if needed ,Use appropriate shoeing for different weather and footing conditions ,Use appropriate treatment if disease process occurs. Poor shoeing or trimming. Long toes can results in strain on flexor tendons, the navicular bone, and collapsed heels. If the horse is ""too upright"" it can cause trauma to the coffin bone. An imbalanced hoof can cause stress on the collateral ligaments. Hoof cracks. Horizontal cracks or blowouts are usually caused by an injury to the coronary band or a blow to the hoof wall. For ages, horse hooves have been used to protect one of mans best companion and with time several times of horse hooves have been developed: running hooves, sport hooves, medical hooves, jumping hooves and more. Grass cracks are usually seen in long, unshod horses, and can be corrected with trimming and shoeing.
","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-17-12-38-03-387578,horse hooves,051_0,,,dummy_doc_051_2
2108274355,1/20/2019 17:50:41,false,4445723363,,1/20/2019 17:49:52,false,instagc,1.0,43951421,GBR,"","",85.255.234.124,valid,,"
 There are many different hoof problems that can occur in horses. To reduce hoof problems, follow these recommendations: Regular trimming or shoeing, Maintain good hoof balance, Maintain the correct hoof pastern angle, break over, and medial-lateral balance ,Give heel support if needed ,Use appropriate shoeing for different weather and footing conditions ,Use appropriate treatment if disease process occurs. Poor shoeing or trimming. Long toes can results in strain on flexor tendons, the navicular bone, and collapsed heels. If the horse is ""too upright"" it can cause trauma to the coffin bone. An imbalanced hoof can cause stress on the collateral ligaments. Hoof cracks. Horizontal cracks or blowouts are usually caused by an injury to the coronary band or a blow to the hoof wall. For ages, horse hooves have been used to protect one of mans best companion and with time several times of horse hooves have been developed: running hooves, sport hooves, medical hooves, jumping hooves and more. Grass cracks are usually seen in long, unshod horses, and can be corrected with trimming and shoeing.
","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-17-12-38-03-387578,horse hooves,051_0,,,dummy_doc_051_2
2108274356,1/20/2019 16:52:46,false,4445608432,,1/20/2019 16:52:21,false,instagc,0.875,39127197,GBR,T5,Aberdeen,176.250.168.169,keywordstuffed,,"
 There are many different hoof problems that can occur in horses. To reduce hoof problems, follow these recommendations: Regular trimming or shoeing, Maintain good hoof balance, Maintain the correct hoof pastern angle, break over, and medial-lateral balance ,Give heel support if needed ,Use appropriate shoeing for different weather and footing conditions ,Use appropriate treatment if disease process occurs. Poor shoeing or trimming. Long toes can results in strain on flexor tendons, the navicular bone, and collapsed heels. If the horse is ""too upright"" it can cause trauma to the coffin bone. An imbalanced hoof can cause stress on the collateral ligaments. Hoof cracks. Horizontal cracks or blowouts are usually caused by an injury to the coronary band or a blow to the hoof wall. an important recommendation is to go for a good farrier which is a specialist in equine hoof care, who's work consist of trimming and balancing of horses' hooves and the placing of shoes on their hooves. Grass cracks are usually seen in long, unshod horses, and can be corrected with trimming and shoeing.
","    Find information about horse hooves, their care, and diseases ohorse hoovesf hooves.",,2019-01-17-12-38-03-387578,horse hooves,051_2,,,dummy_doc_051_2
